,id_A,feature_A,wc_A,wt_A,depth_in_A,length_in_A,width_in_A,joint_length_A,pressure_1_A,pressure_2_A,us_weld_dist_wc_ft_A,orientation_deg_A,orientation_x_A,orientation_y_A,comments_A,feature_category_A,id_B,feature_B,wc_B,wt_B,depth_in_B,length_in_B,width_in_B,joint_length_B,pressure_1_B,pressure_2_B,us_weld_dist_wc_ft_B,orientation_deg_B,orientation_x_B,orientation_y_B,comments_B,feature_category_B,pipe_section,section_sequence
1069,,,,,,,,,,,,,,,,,20001097,METAL LOSS,6365.818,0.0,0.178,1.0,0.689,,,,0.3900000000003274,2.0,14.990862405286437,0.5234924505375146,Ext Metal Loss,metal loss / mill anomaly,286,0
1070,,,,,,,,,,,,,,,,,20001098,METAL LOSS,6366.949,0.0,0.151,1.211,0.827,,,,1.5209999999997308,325.0,12.287280664334874,-8.603646545265695,Ext Metal Loss,metal loss / mill anomaly,286,1
288,2990,WELD,6373.654,0.0,,,,20.34900000000016,0.0,0.72,20.34900000000016,,,,,,2990,WELD,6406.574,0.0,,,,20.479999999999563,0.0,0.72,20.479999999999563,,,,,,287,-1
289,3000,WELD,6394.353,0.0,,,,20.698999999999614,0.0,0.72,20.698999999999614,,,,,,3000,WELD,6427.371,0.0,,,,20.79700000000048,0.0,0.72,20.79700000000048,,,,,,288,-1
290,3010,WELD,6414.762,0.0,,,,20.40899999999965,0.0,0.72,20.40899999999965,,,,,,3010,WELD,6447.895,0.0,,,,20.524000000000342,0.0,0.72,20.524000000000342,,,,,,289,-1
291,3020,WELD,6435.668,0.0,,,,20.90599999999995,0.0,0.72,20.90599999999995,,,,,,3020,WELD,6468.976,0.0,,,,21.08099999999922,0.0,0.72,21.08099999999922,,,,,,290,-1
292,3030,WELD,6454.953,0.0,,,,19.285000000000764,0.0,0.72,19.285000000000764,,,,,,3030,WELD,6488.343,0.0,,,,19.36700000000019,0.0,0.72,19.36700000000019,,,,,,291,-1
1071,,,,,,,,,,,,,,,,,20001099,METAL LOSS,6478.622,0.0,0.153,0.652,0.627,,,,9.64600000000064,307.0,9.02722534728072,-11.979532650709398,Ext Metal Loss,metal loss / mill anomaly,291,0
1072,,,,,,,,,,,,,,,,,20001100,METAL LOSS,6478.657,0.0,0.118,1.026,1.363,,,,9.681000000000495,346.0,14.554435894139948,-3.628828433995018,Ext Metal Loss,metal loss / mill anomaly,291,1
1073,,,,,,,,,,,,,,,,,20001101,METAL LOSS,6478.829,0.0,0.124,0.741,0.663,,,,9.853000000000065,39.0,11.657189421854564,9.43980586574756,Ext Metal Loss,metal loss / mill anomaly,291,2
1074,,,,,,,,,,,,,,,,,20001102,METAL LOSS,6481.841,0.0,0.159,0.629,0.433,,,,12.865000000000691,304.0,8.387893552061206,-12.435563588325625,Ext Metal Loss,metal loss / mill anomaly,291,3
1075,,,,,,,,,,,,,,,,,20001103,METAL LOSS,6482.235,0.0,0.197,0.757,0.642,,,,13.259000000000015,300.0,7.5,-12.990381056766578,Ext Metal Loss,metal loss / mill anomaly,291,4
1076,,,,,,,,,,,,,,,,,20001104,METAL LOSS,6482.373,0.0,0.181,0.678,0.513,,,,13.396999999999935,301.0,7.725571123650811,-12.857509510531685,Ext Metal Loss,metal loss / mill anomaly,291,5
1077,,,,,,,,,,,,,,,,,20001105,METAL LOSS,6482.659,0.0,0.172,1.122,0.568,,,,13.682999999999993,302.0,7.94878896349807,-12.720721442346393,Ext Metal Loss,metal loss / mill anomaly,291,6
1078,,,,,,,,,,,,,,,,,20001106,METAL LOSS,6488.071,0.0,0.124,0.562,0.528,,,,19.095000000000255,22.0,13.90775781850181,5.61909890123868,Ext Metal Loss,metal loss / mill anomaly,291,7
293,3040,WELD,6473.927,0.0,,,,18.97399999999925,0.0,0.72,18.97399999999925,,,,,,3040,WELD,6507.426,0.0,,,,19.08300000000054,0.0,0.72,19.08300000000054,,,,,,292,-1
353,20000399,METAL LOSS,6463.479,0.0,0.237,0.876,0.552,,,,8.52599999999984,245.0,-6.3392739261104865,-13.594616805549752,Ext Metal Loss,metal loss / mill anomaly,20001107,METAL LOSS,6496.918,0.0,0.25,0.877,0.571,,,,8.574999999999818,232.0,-9.234922129884872,-11.82016130410083,Ext Metal Loss,metal loss / mill anomaly,292,0
294,3050,WELD,6494.194,0.0,,,,20.267000000000735,0.0,0.72,20.267000000000735,,,,,,3050,WELD,6527.841,0.0,,,,20.414999999999964,0.0,0.72,20.414999999999964,,,,,,293,-1
295,3060,WELD,6514.729,0.0,,,,20.534999999999854,0.0,0.72,20.534999999999854,,,,,,3060,WELD,6548.529,0.0,,,,20.688000000000102,0.0,0.72,20.688000000000102,,,,,,294,-1
296,3070,WELD,6535.243,0.0,,,,20.514000000000124,0.0,0.72,20.514000000000124,,,,,,3070,WELD,6569.184,0.0,,,,20.654999999999745,0.0,0.72,20.654999999999745,,,,,,295,-1
297,3080,WELD,6556.045,0.0,,,,20.80199999999968,0.0,0.72,20.80199999999968,,,,,,3080,WELD,6590.155,0.0,,,,20.97099999999955,0.0,0.72,20.97099999999955,,,,,,296,-1
298,3090,WELD,6576.323,0.0,,,,20.278000000000247,0.0,0.72,20.278000000000247,,,,,,3090,WELD,6610.581,0.0,,,,20.426000000000386,0.0,0.72,20.426000000000386,,,,,,297,-1
1079,,,,,,,,,,,,,,,,,14000136,DENT,6600.548,0.0,0.07,3.69,2.93,,,,10.393000000000029,90.0,9.18485099360515e-16,15.0,Dent,dent,297,0
299,3100,WELD,6597.156,0.0,,,,20.83299999999963,0.0,0.72,20.83299999999963,,,,,,3100,WELD,6631.563,0.0,,,,20.98199999999997,0.0,0.72,20.98199999999997,,,,,,298,-1
300,3110,WELD,6616.419,0.0,,,,19.26299999999992,0.0,0.72,19.26299999999992,,,,,,3110,WELD,6650.963,0.0,,,,19.399999999999636,0.0,0.72,19.399999999999636,,,,,,299,-1
79,3120,WELD,6616.55,0.0,,,,0.13100000000031287,0.0,0.72,0.13100000000031287,,,,,,,,,,,,,,,,,,,,,,300,0
1080,,,,,,,,,,,,,,,,,10000017,LOCATION,6653.208,0.28,,8.463,,,,,2.244999999999891,0.0,15.0,0.0,"Bend left - 72 deg., 13D ",bend,300,0
1081,,,,,,,,,,,,,,,,,14000137,DENT,6660.615,0.28,0.13,8.04,3.53,,,,9.652000000000044,280.0,2.6047226650039494,-14.772116295183121,Dent,dent,300,1
