,wc_B,wc_A,lat_A,lat_B,lng_A,lng_B
4025,172171.889,172589.287,32.72890823,32.72601164,-104.26334735,-104.26290575
4026,172216.915,172634.319,32.72903136,32.72613444,-104.26336411,-104.26292599
4027,172261.971,172676.536,32.72914655,32.72625753,-104.26338231,-104.26294433
4028,172307.061,172680.215,32.72915658,32.72638061,-104.26338397,-104.26296266
4029,172352.107,172697.537,32.72920378,32.72650354,-104.26339177,-104.26298184
4030,172397.227,172739.57,32.72931843,32.72662651,-104.26340966,-104.26300072
4031,172442.317,172781.609,32.72943321,32.72674945,-104.26342721,-104.2630193
4032,172487.382,172826.623,32.72955611,32.72687223,-104.26344548,-104.26303804
4033,172532.419,172871.612,32.72967901,32.72699508,-104.26346347,-104.2630569
4034,172577.484,172916.634,32.72980192,32.72711796,-104.26348227,-104.26307549
4035,172622.594,172961.645,32.72992487,32.72724107,-104.26350038,-104.26309338
4036,172667.597,173006.732,32.73004797,32.72736423,-104.26351903,-104.26311158
4037,172692.837,173051.787,32.73017093,32.7274332,-104.26353822,-104.2631218
4038,172737.8,173096.732,32.73029349,32.72755619,-104.26355805,-104.26314032
4039,172782.861,173141.82,32.73041661,32.7276791,-104.26357673,-104.26315854
4040,172827.82,173186.809,32.73053944,32.72780202,-104.26359543,-104.26317721
4041,172872.842,173231.852,32.73066232,32.72792474,-104.26361481,-104.26319634
4042,172917.849,173276.929,32.73078548,32.72804763,-104.26363235,-104.26321502
4043,172962.881,173321.972,32.73090851,32.7281705,-104.2636506,-104.26323401
4044,173007.907,173367.038,32.73103155,32.72829323,-104.26366921,-104.26325349
4045,173052.948,173412.136,32.7311547,32.72841634,-104.26368765,-104.26327212
4046,173097.994,173457.169,32.73127766,32.72853947,-104.26370625,-104.26329107
4047,173143.04,173502.224,32.73140048,32.72866232,-104.26372663,-104.26331026
4048,173188.056,173547.3,32.73152361,32.72878528,-104.26374468,-104.2633292
4049,173233.068,173561.394,32.73156216,32.72890823,-104.26374982,-104.26334735
4050,173278.08,173606.35,32.73168491,32.72903136,-104.26376817,-104.26336411
4051,173320.274,173651.35,32.73180742,32.72914655,-104.26378983,-104.26338231
4052,173323.96,173696.361,32.73193023,32.72915658,-104.2638092,-104.26338397
4053,173341.273,173741.35,32.73205301,32.72920378,-104.26382829,-104.26339177
4054,173383.344,173786.372,32.73217595,32.72931843,-104.26384666,-104.26340966
4055,173425.415,173831.405,32.73229892,32.72943321,-104.26386494,-104.26342721
4056,173470.412,173876.416,32.73242183,32.72955611,-104.26388333,-104.26344548
4057,173515.311,173921.536,32.73254495,32.72967901,-104.26390283,-104.26346347
4058,173560.293,173966.634,32.73266801,32.72980192,-104.26392211,-104.26348227
4059,173605.236,174011.7,32.73279113,32.72992487,-104.26394021,-104.26350038
4060,173650.184,174056.7,32.73291401,32.73004797,-104.26395873,-104.26351903
4061,173695.161,174101.656,32.73303669,32.73017093,-104.26397801,-104.26353822
4062,173740.168,174146.645,32.73315945,32.73029349,-104.2639973,-104.26355805
4063,173785.169,174191.656,32.73328232,32.73041661,-104.26401581,-104.26357673
4064,173830.088,174236.645,32.73340524,32.73053944,-104.26403306,-104.26359543
4065,173875.035,174281.623,32.73352799,32.73066232,-104.26405219,-104.26361481
4066,173920.062,174326.656,32.7336511,32.73078548,-104.26406942,-104.26363235
4067,173965.015,174371.591,32.73377405,32.73090851,-104.26408535,-104.2636506
4068,174010.032,174416.634,32.73389689,32.73103155,-104.2641054,-104.26366921
4069,174055.059,174461.711,32.73401985,32.7311547,-104.26412498,-104.26368765
4070,174100.072,174503.523,32.73413403,32.73127766,-104.26414216,-104.26370625
4071,174145.005,174548.501,32.7342568,32.73140048,-104.26416112,-104.26372663
4072,174189.993,174593.49,32.73437951,32.73152361,-104.26418095,-104.26374468
4073,174204.066,174638.49,32.73450229,32.73156216,-104.26420042,-104.26374982
4074,174249.039,174683.49,32.73462519,32.73168491,-104.26421874,-104.26376817
4075,174294.046,174728.534,32.7347483,32.73180742,-104.26423623,-104.26378983
4076,174339.062,174773.621,32.73487148,32.73193023,-104.26425409,-104.2638092
4077,174384.045,174818.654,32.73499444,32.73205301,-104.26427211,-104.26382829
4078,174429.022,174863.654,32.73511725,32.73217595,-104.26429126,-104.26384666
4079,174474.014,174908.665,32.73524003,32.73229892,-104.26430965,-104.26386494
4080,174518.991,174953.763,32.73536313,32.73242183,-104.26432804,-104.26388333
4081,174563.998,174998.818,32.7354861,32.73254495,-104.26434662,-104.26390283
4082,174609.078,175028.72,32.73556773,32.73266801,-104.2643592,-104.26392211
4083,174654.09,175073.676,32.73569047,32.73279113,-104.26437767,-104.26394021
4084,174699.101,175118.676,32.73581332,32.73291401,-104.26439664,-104.26395873
4085,174744.103,175163.742,32.73593645,32.73303669,-104.26441434,-104.26397801
4086,174789.144,175208.764,32.73605951,32.73315945,-104.26443183,-104.2639973
4087,174834.17,175250.729,32.73617398,32.73328232,-104.26444936,-104.26401581
4088,174879.167,175295.838,32.73629699,32.73340524,-104.2644691,-104.26403306
4089,174924.145,175322.606,32.73637001,32.73352799,-104.26448079,-104.26405219
4090,174969.142,175364.768,32.73648509,32.7336511,-104.26449787,-104.26406942
4091,175014.042,175409.812,32.73660808,32.73377405,-104.26451626,-104.26408535
4092,175059.0,175454.855,32.73673102,32.73389689,-104.2645351,-104.2641054
4093,175103.983,175499.954,32.73685405,32.73401985,-104.26455468,-104.26412498
4094,175145.726,175545.019,32.73697699,32.73413403,-104.26457408,-104.26414216
4095,175190.768,175590.074,32.73710003,32.7342568,-104.26459229,-104.26416112
4096,175235.849,175635.15,32.73722315,32.73437951,-104.26461034,-104.26418095
4097,175280.904,175680.205,32.73734617,32.73450229,-104.2646287,-104.26420042
4098,175325.955,175725.27,32.73746917,32.73462519,-104.26464757,-104.26421874
4099,175371.001,175770.238,32.73759199,32.7347483,-104.26466576,-104.26423623
4100,175416.042,175815.238,32.73771472,32.73487148,-104.26468436,-104.26425409
4101,175461.083,175860.238,32.7378375,32.73499444,-104.26470318,-104.26427211
4102,175506.139,175905.259,32.73796033,32.73511725,-104.26472224,-104.26429126
4103,175551.2,175950.227,32.73808294,32.73524003,-104.26474134,-104.26430965
4104,175596.26,175995.183,32.73820567,32.73536313,-104.26476012,-104.26432804
4105,175641.277,176040.107,32.73832828,32.7354861,-104.26477862,-104.26434662
4106,175671.18,176085.052,32.73845101,32.73556773,-104.2647965,-104.2643592
4107,175716.172,176130.019,32.73857376,32.73569047,-104.26481444,-104.26437767
4108,175761.183,176153.72,32.73863842,32.73581332,-104.26482414,-104.26439664
4109,175806.229,176198.677,32.73876117,32.73593645,-104.26484156,-104.26441434
4110,175851.266,176243.655,32.73888398,32.73605951,-104.26485934,-104.26443183
4111,175893.209,176288.622,32.73900679,32.73617398,-104.26487769,-104.26444936
4112,175938.24,176333.666,32.73912984,32.73629699,-104.26489536,-104.2644691
4113,175964.973,176378.622,32.7392525,32.73637001,-104.26491355,-104.26448079
4114,176007.049,176423.6,32.7393752,32.73648509,-104.26493301,-104.26449787
4115,176052.144,176468.611,32.73949807,32.73660808,-104.26495187,-104.26451626
4116,176097.195,176513.578,32.73962094,32.73673102,-104.26496966,-104.2645351
4117,176142.216,176558.469,32.73974352,32.73685405,-104.26498799,-104.26455468
4118,176187.218,176603.447,32.73986634,32.73697699,-104.26500658,-104.26457408
4119,176232.279,176648.458,32.73998901,32.73710003,-104.2650269,-104.26459229
4120,176277.34,176693.568,32.74011163,32.73722315,-104.26504564,-104.26461034
4121,176322.372,176738.524,32.74023361,32.73734617,-104.26506288,-104.2646287
4122,176367.424,176768.076,32.7403143,32.73746917,-104.26507463,-104.26464757
4123,176412.431,176813.065,32.74043707,32.73759199,-104.26509316,-104.26466576
4124,176457.453,176858.022,32.74055976,32.73771472,-104.26511178,-104.26468436
4125,176502.51,176903.022,32.74068262,32.7378375,-104.26512981,-104.26470318
4126,176547.576,176948.022,32.74080543,32.73796033,-104.26514851,-104.26472224
4127,176592.622,176993.044,32.74092818,32.73808294,-104.26516838,-104.26474134
4128,176637.638,177038.12,32.74105116,32.73820567,-104.26518751,-104.26476012
4129,176682.591,177083.218,32.74117426,32.73832828,-104.265206,-104.26477862
4130,176727.578,177128.175,32.74129695,32.73845101,-104.26522461,-104.2647965
4131,176772.545,177173.12,32.74141955,32.73857376,-104.26524372,-104.26481444
4132,176796.293,177218.12,32.74154236,32.73863842,-104.26526223,-104.26482414
4133,176841.319,177263.175,32.74166521,32.73876117,-104.26528139,-104.26484156
4134,176886.346,177308.273,32.74178789,32.73888398,-104.26530025,-104.26485934
4135,176931.333,177353.339,32.74191054,32.73900679,-104.26532004,-104.26487769
4136,176976.281,177398.36,32.74203326,32.73912984,-104.26533922,-104.26489536
4137,177021.297,177443.415,32.74215571,32.7392525,-104.26535887,-104.26491355
4138,177066.274,177488.426,32.74227837,32.7393752,-104.26537777,-104.26493301
4139,177111.286,177533.415,32.74240117,32.73949807,-104.26539572,-104.26495187
4140,177156.258,177578.415,32.74252391,32.73962094,-104.26541438,-104.26496966
4141,177201.182,177623.426,32.74264671,32.73974352,-104.26543273,-104.26498799
4142,177246.134,177668.535,32.74276982,32.73986634,-104.2654508,-104.26500658
4143,177291.17,177713.568,32.74289275,32.73998901,-104.26546914,-104.2650269
4144,177336.167,177737.323,32.74295756,32.74011163,-104.26547916,-104.26504564
4145,177381.12,177782.291,32.74308021,32.74023361,-104.26549847,-104.26506288
4146,177410.733,177827.334,32.7432031,32.7403143,-104.26551746,-104.26507463
4147,177455.725,177866.832,32.74331088,32.74043707,-104.26553397,-104.26509316
4148,177500.761,177911.843,32.74343362,32.74055976,-104.26555349,-104.26511178
4149,177545.793,177956.789,32.74355623,32.74068262,-104.26557271,-104.26512981
4150,177590.79,178001.799,32.74367902,32.74080543,-104.26559158,-104.26514851
4151,177635.837,178046.843,32.74380189,32.74092818,-104.26561054,-104.26516838
4152,177680.82,178091.909,32.74392472,32.74105116,-104.26562942,-104.26518751
4153,177725.901,178136.941,32.74404745,32.74117426,-104.26564855,-104.265206
4154,177770.884,178181.898,32.74417003,32.74129695,-104.26566753,-104.26522461
4155,177815.93,178226.92,32.74429282,32.74141955,-104.26568594,-104.26524372
4156,177861.011,178271.985,32.74441584,32.74154236,-104.26570437,-104.26526223
4157,177906.092,178316.963,32.7445385,32.74166521,-104.2657234,-104.26528139
4158,177951.093,178356.996,32.74464766,32.74178789,-104.26574094,-104.26530025
4159,177996.09,178402.018,32.74477054,32.74191054,-104.26575944,-104.26532004
4160,178041.126,178447.018,32.7448934,32.74203326,-104.26577738,-104.26533922
4161,178086.153,178492.029,32.74501626,32.74215571,-104.26579585,-104.26535887
4162,178131.189,178537.127,32.74513936,32.74227837,-104.26581443,-104.26537777
4163,178176.25,178582.16,32.74526226,32.74240117,-104.26583311,-104.26539572
4164,178221.34,178627.171,32.7453851,32.74252391,-104.26585187,-104.26541438
4165,178266.312,178672.193,32.74550795,32.74264671,-104.26587087,-104.26543273
4166,178311.358,178717.138,32.74563059,32.74276982,-104.26588965,-104.2654508
4167,178356.296,178762.171,32.74575346,32.74289275,-104.26590868,-104.26546914
4168,178380.073,178807.204,32.74587635,32.74295756,-104.26592741,-104.26547916
4169,178425.104,178852.204,32.74599909,32.74308021,-104.2659466,-104.26549847
4170,178470.175,178897.193,32.74612182,32.7432031,-104.26596578,-104.26551746
4171,178509.708,178942.193,32.74624462,32.74331088,-104.26598451,-104.26553397
4172,178554.73,178987.236,32.74636753,32.74343362,-104.26600312,-104.26555349
4173,178599.718,179032.247,32.74649043,32.74355623,-104.26602127,-104.26557271
4174,178644.672,179077.28,32.74661333,32.74367902,-104.26604003,-104.26559158
4175,178689.649,179122.313,32.74673615,32.74380189,-104.26605923,-104.26561054
4176,178734.701,179167.302,32.74685891,32.74392472,-104.26607818,-104.26562942
4177,178779.733,179212.357,32.74698183,32.74404745,-104.2660973,-104.26564855
4178,178824.745,179257.389,32.74710472,32.74417003,-104.26611616,-104.26566753
4179,178869.831,179302.455,32.74722774,32.74429282,-104.26613456,-104.26568594
4180,178914.862,179347.477,32.74735062,32.74441584,-104.26615322,-104.26570437
4181,178959.908,179392.52,32.74747352,32.7445385,-104.26617214,-104.2657234
4182,178999.864,179437.499,32.74759626,32.74464766,-104.2661909,-104.26574094
4183,179044.865,179482.641,32.74771951,32.74477054,-104.26620922,-104.26575944
4184,179089.882,179527.739,32.74784263,32.7448934,-104.26622768,-104.26577738
4185,179134.859,179552.193,32.74790933,32.74501626,-104.2662381,-104.26579585
4186,179179.92,179597.215,32.74803215,32.74513936,-104.26625736,-104.26581443
4187,179224.882,179642.149,32.74815473,32.74526226,-104.26627662,-104.26583311
4188,179269.933,179687.095,32.74827734,32.7453851,-104.26629575,-104.26585187
4189,179314.95,179732.149,32.74840025,32.74550795,-104.26631453,-104.26587087
4190,179359.932,179777.226,32.7485233,32.74563059,-104.26633251,-104.26588965
4191,179404.968,179803.754,32.74859573,32.74575346,-104.2663432,-104.26590868
4192,179449.975,179848.776,32.74871854,32.74587635,-104.26636211,-104.26592741
4193,179494.983,179893.798,32.7488414,32.74599909,-104.26638086,-104.2659466
4194,179540.022,179938.82,32.74896419,32.74612182,-104.26640002,-104.26596578
4195,179585.019,179983.874,32.7490871,32.74624462,-104.26641871,-104.26598451
4196,179630.07,180010.992,32.74916105,32.74636753,-104.26643026,-104.26600312
4197,179675.072,180056.036,32.74928389,32.74649043,-104.26644927,-104.26602127
4198,179720.142,180101.102,32.74940653,32.74661333,-104.26646774,-104.26604003
4199,179765.144,180146.145,32.74952937,32.74673615,-104.26648596,-104.26605923
4200,179810.195,180191.145,32.74965216,32.74685891,-104.26650425,-104.26607818
4201,179855.271,180236.178,32.74977499,32.74698183,-104.26652313,-104.2660973
4202,179900.293,180281.2,32.74989788,32.74710472,-104.26654147,-104.26611616
4203,179945.305,180326.254,32.75002084,32.74722774,-104.26655955,-104.26613456
4204,179990.332,180371.265,32.75014364,32.74735062,-104.26657675,-104.26615322
4205,180035.354,180416.309,32.75026662,32.74747352,-104.26659468,-104.26617214
4206,180080.386,180435.567,32.75031917,32.74759626,-104.26660261,-104.2661909
4207,180125.457,180480.621,32.75044207,32.74771951,-104.26662186,-104.26620922
4208,180170.474,180525.61,32.75056477,32.74784263,-104.26664132,-104.26622768
4209,180194.895,180556.855,32.75064993,32.74790933,-104.26665508,-104.2662381
4210,180239.867,180601.855,32.75077269,32.74803215,-104.26667377,-104.26625736
4211,180284.874,180647.019,32.75089597,32.74815473,-104.26669173,-104.26627662
4212,180329.915,180692.052,32.75101899,32.74827734,-104.26670934,-104.26629575
4213,180374.941,180714.945,32.75108153,32.74840025,-104.26671822,-104.26631453
4214,180420.002,180759.955,32.75120435,32.7485233,-104.2667366,-104.26633251
4215,180446.469,180804.901,32.75132699,32.74859573,-104.26675542,-104.2663432
4216,180491.353,180849.934,32.75144986,32.74871854,-104.26677356,-104.26636211
4217,180536.374,180894.879,32.75157142,32.7488414,-104.2667922,-104.26638086
4218,180581.42,180939.879,32.7516938,32.74896419,-104.26681177,-104.26640002
4219,180626.486,180984.879,32.75181635,32.7490871,-104.26683126,-104.26641871
4220,180653.596,181029.879,32.75193789,32.74916105,-104.26684974,-104.26643026
4221,180698.597,181048.198,32.75198764,32.74928389,-104.26685718,-104.26644927
4222,180743.604,181093.242,32.75211043,32.74940653,-104.26687597,-104.26646774
4223,180788.67,181130.141,32.75221111,32.74952937,-104.26689123,-104.26648596
4224,180833.716,181175.13,32.75233392,32.74965216,-104.26690975,-104.26650425
4225,180878.714,181220.13,32.75245678,32.74977499,-104.26692801,-104.26652313
4226,180923.687,181251.626,32.75254272,32.74989788,-104.26694093,-104.26654147
4227,180968.655,181296.691,32.75266575,32.75002084,-104.26695922,-104.26655955
4228,181013.628,181341.844,32.75278893,32.75014364,-104.26697805,-104.26657675
4229,181058.635,181387.03,32.7529123,32.75026662,-104.26699601,-104.26659468
4230,181077.911,181432.128,32.75303538,32.75031917,-104.26701442,-104.26660261
4231,181122.928,181477.259,32.75315846,32.75044207,-104.26703387,-104.26662186
4232,181167.96,181522.379,32.75328158,32.75056477,-104.26705226,-104.26664132
4233,181199.164,181567.478,32.75340467,32.75064993,-104.26707033,-104.26665508
4234,181244.195,181612.554,32.75352769,32.75077269,-104.26708849,-104.26667377
4235,181289.236,181657.587,32.75365058,32.75089597,-104.26710715,-104.26669173
4236,181334.262,181702.609,32.75377345,32.75101899,-104.26712593,-104.26670934
4237,181357.146,181747.685,32.75389654,32.75108153,-104.26714396,-104.26671822
4238,181402.187,181792.729,32.75401957,32.75120435,-104.26716174,-104.2667366
4239,181447.194,181837.805,32.75414268,32.75132699,-104.26717952,-104.26675542
4240,181492.215,181882.871,32.75426577,32.75144986,-104.26719713,-104.26677356
4241,181537.207,181927.882,32.75438873,32.75157142,-104.2672147,-104.2667922
